name,datetime,conditions,description,icon
GA,2015-11-26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
GA,2015-11-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
GA,2015-11-28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
GA,2015-11-29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
GA,2015-11-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
GA,2015-12-01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
GA,2015-12-02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
GA,2015-12-03,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
GA,2015-12-04,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain
GA,2015-12-05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
GA,2015-12-06,Clear,Clear conditions throughout the day.,wind
GA,2015-12-07,Partially cloudy,Partly cloudy throughout the day.,wind
GA,2015-12-08,Clear,Clear conditions throughout the day.,wind
GA,2015-12-09,Clear,Clear conditions throughout the day.,wind
GA,2015-12-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
GA,2015-12-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
GA,2015-12-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
GA,2015-12-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
GA,2015-12-14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
GA,2015-12-15,Partially cloudy,Partly cloudy throughout the day.,wind
GA,2015-12-16,Partially cloudy,Partly cloudy throughout the day.,wind
GA,2015-12-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
GA,2015-12-18,Clear,Clear conditions throughout the day.,clear-day
GA,2015-12-19,Clear,Clear conditions throughout the day.,clear-day
GA,2015-12-20,Clear,Clear conditions throughout the day.,clear-day
GA,2015-12-21,Partially cloudy,Partly cloudy throughout the day.,wind
GA,2015-12-22,Clear,Clear conditions throughout the day.,wind
GA,2015-12-23,Partially cloudy,Partly cloudy throughout the day.,wind
GA,2015-12-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
GA,2015-12-25,Partially cloudy,Clearing in the afternoon.,wind
GA,2015-12-26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
GA,2015-12-27,Partially cloudy,Partly cloudy throughout the day.,wind
GA,2015-12-28,Partially cloudy,Partly cloudy throughout the day.,wind
GA,2015-12-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
GA,2015-12-30,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
GA,2015-12-31,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
WA,2015-01-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
WA,2015-01-04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
WA,2015-01-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-06,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow
WA,2015-01-07,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
WA,2015-01-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-10,Clear,Clear conditions throughout the day.,clear-day
WA,2015-01-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
WA,2015-01-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-14,Overcast,Cloudy skies throughout the day.,cloudy
WA,2015-01-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
WA,2015-01-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-21,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,rain
WA,2015-01-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-01-23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
WA,2015-01-24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
WA,2015-01-25,Overcast,Cloudy skies throughout the day.,cloudy
WA,2015-01-26,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
WA,2015-01-27,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain
WA,2015-01-28,Clear,Clear conditions throughout the day.,clear-day
WA,2015-01-29,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
WA,2015-01-30,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
WA,2015-01-31,Snow,Clear conditions throughout the day with early morning snow.,rain
WA,2015-02-01,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
WA,2015-02-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
WA,2015-02-03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
WA,2015-02-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-02-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-02-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-02-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-02-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-02-09,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
WA,2015-02-10,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain
WA,2015-02-11,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WA,2015-02-12,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
WA,2015-02-13,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
WA,2015-02-14,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
WA,2015-02-15,Snow,Clear conditions throughout the day with a chance of snow throughout the day.,snow
WA,2015-02-16,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow
WA,2015-02-17,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow
WA,2015-02-18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow
WA,2015-02-19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WA,2015-02-20,Clear,Clear conditions throughout the day.,clear-day
WA,2015-02-21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
WA,2015-02-22,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain
WA,2015-02-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-02-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-02-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-02-26,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain
WA,2015-02-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-02-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-01,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
WA,2015-03-02,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain
WA,2015-03-03,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
WA,2015-03-04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
WA,2015-03-05,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow
WA,2015-03-06,"Snow, Rain",Clear conditions throughout the day with afternoon rain or snow.,snow
WA,2015-03-07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain
WA,2015-03-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-10,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
WA,2015-03-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
WA,2015-03-12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
WA,2015-03-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
WA,2015-03-15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
WA,2015-03-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-20,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
WA,2015-03-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
WA,2015-03-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WA,2015-03-27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
WA,2015-03-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-03-29,Clear,Clear conditions throughout the day.,clear-day
WA,2015-03-30,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
WA,2015-03-31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WA,2015-04-01,Clear,Clear conditions throughout the day.,clear-day
WA,2015-04-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
WA,2015-04-04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
WA,2015-04-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-07,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
WA,2015-04-08,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
WA,2015-04-09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
WA,2015-04-10,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
WA,2015-04-11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
WA,2015-04-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
WA,2015-04-15,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
WA,2015-04-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WA,2015-04-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WA,2015-04-20,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
WA,2015-04-21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
WA,2015-04-22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
WA,2015-04-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
WA,2015-04-26,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
WA,2015-04-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-04-29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WA,2015-04-30,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WA,2015-05-01,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
WA,2015-05-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WA,2015-05-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-05,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
WA,2015-05-06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WA,2015-05-07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
WA,2015-05-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
WA,2015-05-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
WA,2015-05-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
WA,2015-05-17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WA,2015-05-18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
WA,2015-05-19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
WA,2015-05-20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-21,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
WA,2015-05-22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
WA,2015-05-23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
WA,2015-05-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
WA,2015-05-26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
